(0.000, 0.000) --- ActiveFlash-0 [init] None
(0.000, 0.000) --- ActiveFlash-1 [init] None
(0.000, 0.000) --- ActiveFS [init] None
(0.000, 1.200) --- ActiveFS [transfer] ID00009-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0)]
(0.000, 1.200) --- ActiveFS [transfer] ID00035-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0)]
(0.000, 1.200) --- ActiveFS [transfer] ID00071-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0)]
(0.000, 1.200) --- ActiveFS [transfer] ID00037-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0)]
(0.000, 1.200) --- ActiveFS [transfer] ID00015-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0)]
(0.000, 1.200) --- ActiveFS [transfer] ID00039-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0)]
(0.000, 1.200) --- ActiveFS [transfer] ID00065-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0)]
(0.000, 1.200) --- ActiveFS [transfer] ID00031-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0)]
(0.000, 1.200) --- ActiveFS [transfer] ID00059-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0)]
(0.000, 1.200) --- ActiveFS [transfer] ID00017-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0)]
(0.000, 1.200) --- ActiveFS [transfer] ID00057-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0)]
(0.000, 1.200) --- ActiveFS [transfer] ID00005-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0)]
(0.000, 1.200) --- ActiveFS [transfer] ID00067-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0)]
(0.000, 1.200) --- ActiveFS [transfer] ID00041-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0)]
(0.000, 1.200) --- ActiveFS [transfer] ID00063-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0)]
(0.000, 1.200) --- ActiveFS [transfer] ID00073-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0)]
(0.000, 1.200) --- ActiveFS [transfer] ID00043-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0)]
(0.000, 1.200) --- ActiveFS [transfer] ID00069-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0)]
(0.000, 1.200) --- ActiveFS [transfer] ID00007-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0)]
(0.000, 1.200) --- ActiveFS [transfer] ID00075-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0)]
(0.000, 1.200) --- ActiveFS [transfer] ID00003-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0)]
(0.000, 1.200) --- ActiveFS [transfer] ID00061-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0)]
(0.000, 1.200) --- ActiveFS [transfer] ID00033-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0)]
(0.000, 1.200) --- ActiveFS [transfer] ID00011-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0)]
(0.000, 1.200) --- ActiveFS [transfer] ID00013-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0)]
(0.000, 1.200) --- ActiveFS [transfer] ID00001-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0)]
(0.000, 1.803) --- ActiveFS [transfer] ID00064-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0), ('ID00064_matrix.txt', 170917, 0)]
(0.000, 1.803) --- ActiveFS [transfer] ID00058-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0), ('ID00058_matrix.txt', 170917, 0)]
(0.000, 1.803) --- ActiveFS [transfer] ID00042-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0), ('ID00042_matrix.txt', 170917, 0)]
(0.000, 1.803) --- ActiveFS [transfer] ID00074-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0), ('ID00074_matrix.txt', 170917, 0)]
(0.000, 1.803) --- ActiveFS [transfer] ID00038-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0), ('ID00038_matrix.txt', 170917, 0)]
(0.000, 1.803) --- ActiveFS [transfer] ID00016-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0), ('ID00016_matrix.txt', 170917, 0)]
(0.000, 1.803) --- ActiveFS [transfer] ID00006-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0), ('ID00006_matrix.txt', 170917, 0)]
(0.000, 1.803) --- ActiveFS [transfer] ID00010-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0), ('ID00010_matrix.txt', 170917, 0)]
(0.000, 1.803) --- ActiveFS [transfer] ID00044-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0), ('ID00044_matrix.txt', 170917, 0)]
(0.000, 1.803) --- ActiveFS [transfer] ID00070-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0), ('ID00070_matrix.txt', 170917, 0)]
(0.000, 1.803) --- ActiveFS [transfer] ID00034-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0), ('ID00034_matrix.txt', 170917, 0)]
(0.000, 1.803) --- ActiveFS [transfer] ID00066-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0), ('ID00066_matrix.txt', 170917, 0)]
(0.000, 1.803) --- ActiveFS [transfer] ID00012-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0), ('ID00012_matrix.txt', 170917, 0)]
(0.000, 1.803) --- ActiveFS [transfer] ID00040-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0), ('ID00040_matrix.txt', 170917, 0)]
(0.000, 1.803) --- ActiveFS [transfer] ID00002-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0), ('ID00002_matrix.txt', 170917, 0)]
(0.000, 1.803) --- ActiveFS [transfer] ID00032-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0), ('ID00032_matrix.txt', 170917, 0)]
(0.000, 1.803) --- ActiveFS [transfer] ID00014-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0), ('ID00014_matrix.txt', 170917, 0)]
(0.000, 1.803) --- ActiveFS [transfer] ID00060-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0), ('ID00060_matrix.txt', 170917, 0)]
(0.000, 1.803) --- ActiveFS [transfer] ID00004-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0), ('ID00004_matrix.txt', 170917, 0)]
(0.000, 1.803) --- ActiveFS [transfer] ID00068-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0), ('ID00068_matrix.txt', 170917, 0)]
(0.000, 1.803) --- ActiveFS [transfer] ID00008-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0), ('ID00008_matrix.txt', 170917, 0)]
(0.000, 1.803) --- ActiveFS [transfer] ID00030-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0), ('ID00030_matrix.txt', 170917, 0)]
(0.000, 1.803) --- ActiveFS [transfer] ID00072-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0), ('ID00072_matrix.txt', 170917, 0)]
(0.000, 1.803) --- ActiveFS [transfer] ID00036-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0), ('ID00036_matrix.txt', 170917, 0)]
(0.000, 1.803) --- ActiveFS [transfer] ID00062-Patser(1) transfers [('patser.in', 14, 0), ('alphabet', 16, 0), ('ID00062_matrix.txt', 170917, 0)]
(0.000, 2.404) --- ActiveFS [transfer] ID00078-Transterm(1) transfers [('expterm.dat', 45788, 0)]
(0.000, 2.404) --- ActiveFS [transfer] ID00020-Transterm(1) transfers [('expterm.dat', 45788, 0)]
(0.000, 2.404) --- ActiveFS [transfer] ID00047-Transterm(1) transfers [('expterm.dat', 45788, 0)]
(0.000, 2.446) --- ActiveFS [transfer] ID00076-Findterm(1) transfers [('RNAfold', 591942, 0)]
(0.000, 2.446) --- ActiveFS [transfer] ID00018-Findterm(1) transfers [('RNAfold', 591942, 0)]
(0.000, 2.446) --- ActiveFS [transfer] ID00045-Findterm(1) transfers [('RNAfold', 591942, 0)]
(0.000, 18.633) --- ActiveFlash-1 [task] ID00046-RNAMotif (18.633 sec) execution
(18.633, 54.326) --- ActiveFlash-1 [task] ID00019-RNAMotif (35.693 sec) execution
(54.326, 88.265) --- ActiveFlash-1 [task] ID00077-RNAMotif (33.939 sec) execution
(88.265, 90.041) --- ActiveFlash-1 [task] ID00075-Patser (1.776 sec) execution
(90.041, 91.398) --- ActiveFlash-1 [task] ID00039-Patser (1.357 sec) execution
(91.398, 92.800) --- ActiveFlash-1 [task] ID00071-Patser (1.401 sec) execution
(92.800, 94.064) --- ActiveFlash-1 [task] ID00001-Patser (1.264 sec) execution
(94.064, 95.359) --- ActiveFlash-1 [task] ID00003-Patser (1.295 sec) execution
(95.359, 96.188) --- ActiveFlash-1 [task] ID00005-Patser (0.829 sec) execution
(96.188, 96.926) --- ActiveFlash-1 [task] ID00037-Patser (0.738 sec) execution
(96.926, 98.205) --- ActiveFlash-1 [task] ID00009-Patser (1.279 sec) execution
(98.205, 99.011) --- ActiveFlash-1 [task] ID00033-Patser (0.805 sec) execution
(99.011, 100.245) --- ActiveFlash-1 [task] ID00067-Patser (1.234 sec) execution
(100.245, 101.813) --- ActiveFlash-1 [task] ID00041-Patser (1.569 sec) execution
(101.813, 103.239) --- ActiveFlash-1 [task] ID00031-Patser (1.426 sec) execution
(103.239, 104.089) --- ActiveFlash-1 [task] ID00065-Patser (0.850 sec) execution
(104.089, 105.574) --- ActiveFlash-1 [task] ID00015-Patser (1.486 sec) execution
(105.574, 106.875) --- ActiveFlash-1 [task] ID00035-Patser (1.300 sec) execution
(106.875, 107.910) --- ActiveFlash-1 [task] ID00013-Patser (1.035 sec) execution
(107.910, 109.181) --- ActiveFlash-1 [task] ID00011-Patser (1.271 sec) execution
(109.181, 110.282) --- ActiveFlash-1 [task] ID00061-Patser (1.101 sec) execution
(110.282, 111.304) --- ActiveFlash-1 [task] ID00069-Patser (1.022 sec) execution
(111.304, 112.616) --- ActiveFlash-1 [task] ID00007-Patser (1.312 sec) execution
(112.616, 113.458) --- ActiveFlash-1 [task] ID00073-Patser (0.841 sec) execution
(113.458, 114.961) --- ActiveFlash-1 [task] ID00043-Patser (1.504 sec) execution
(114.961, 116.265) --- ActiveFlash-1 [task] ID00063-Patser (1.304 sec) execution
(116.265, 118.098) --- ActiveFlash-1 [task] ID00017-Patser (1.834 sec) execution
(118.098, 119.371) --- ActiveFlash-1 [task] ID00057-Patser (1.273 sec) execution
(119.371, 120.896) --- ActiveFlash-1 [task] ID00059-Patser (1.525 sec) execution
(120.896, 122.047) --- ActiveFlash-1 [task] ID00064-Patser (1.151 sec) execution
(122.047, 123.627) --- ActiveFlash-1 [task] ID00058-Patser (1.580 sec) execution
(123.627, 124.996) --- ActiveFlash-1 [task] ID00042-Patser (1.369 sec) execution
(124.996, 126.063) --- ActiveFlash-1 [task] ID00074-Patser (1.067 sec) execution
(126.063, 127.043) --- ActiveFlash-1 [task] ID00038-Patser (0.980 sec) execution
(127.043, 128.073) --- ActiveFlash-1 [task] ID00016-Patser (1.030 sec) execution
(128.073, 128.830) --- ActiveFlash-1 [task] ID00006-Patser (0.757 sec) execution
(128.830, 130.678) --- ActiveFlash-1 [task] ID00010-Patser (1.848 sec) execution
(130.678, 132.144) --- ActiveFlash-1 [task] ID00044-Patser (1.466 sec) execution
(132.144, 133.853) --- ActiveFlash-1 [task] ID00070-Patser (1.710 sec) execution
(133.853, 135.711) --- ActiveFlash-1 [task] ID00034-Patser (1.858 sec) execution
(135.711, 137.114) --- ActiveFlash-1 [task] ID00066-Patser (1.403 sec) execution
(137.114, 138.277) --- ActiveFlash-1 [task] ID00012-Patser (1.163 sec) execution
(138.277, 139.642) --- ActiveFlash-1 [task] ID00040-Patser (1.365 sec) execution
(139.642, 140.963) --- ActiveFlash-1 [task] ID00002-Patser (1.322 sec) execution
(140.963, 142.055) --- ActiveFlash-1 [task] ID00032-Patser (1.091 sec) execution
(142.055, 143.670) --- ActiveFlash-1 [task] ID00014-Patser (1.616 sec) execution
(143.670, 144.854) --- ActiveFlash-1 [task] ID00060-Patser (1.184 sec) execution
(144.854, 146.285) --- ActiveFlash-1 [task] ID00004-Patser (1.431 sec) execution
(146.285, 147.278) --- ActiveFlash-1 [task] ID00068-Patser (0.993 sec) execution
(147.278, 148.522) --- ActiveFlash-1 [task] ID00008-Patser (1.244 sec) execution
(148.522, 150.013) --- ActiveFlash-1 [task] ID00030-Patser (1.491 sec) execution
(150.013, 150.713) --- ActiveFlash-1 [task] ID00072-Patser (0.700 sec) execution
(150.713, 151.833) --- ActiveFlash-1 [task] ID00036-Patser (1.120 sec) execution
(151.833, 153.136) --- ActiveFlash-1 [task] ID00062-Patser (1.304 sec) execution
(153.136, 227.251) --- ActiveFlash-1 [task] ID00047-Transterm (74.114 sec) execution
(227.251, 261.709) --- ActiveFlash-1 [task] ID00078-Transterm (34.458 sec) execution
